split,class_name,leaf_id,image_id,path
val,Tomato___Late_blight,rs_late.b 5005,33.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\023315df-8824-4760-9480-4dca3a023931___GHLB2 Leaf 8719.JPG
train,Tomato___Late_blight,rs_late.b 5004,32.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\013f987a-9371-4763-a104-ea6f326e584b___GHLB2 Leaf 8556.JPG
val,Tomato___Late_blight,rs_late.b 5007,33.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\023315df-8824-4760-9480-4dca3a023931___GHLB2 Leaf 8719.JPG
train,Tomato___Late_blight,rs_late.b 5006,33.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\023315df-8824-4760-9480-4dca3a023931___GHLB2 Leaf 8719.JPG
train,Tomato___Late_blight,rs_late.b 5000,32.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\013f987a-9371-4763-a104-ea6f326e584b___GHLB2 Leaf 8556.JPG
train,Tomato___Late_blight,rs_late.b 5003,32.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\013f987a-9371-4763-a104-ea6f326e584b___GHLB2 Leaf 8556.JPG
val,Tomato___Late_blight,rs_late.b 5002,32.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\013f987a-9371-4763-a104-ea6f326e584b___GHLB2 Leaf 8556.JPG
test,Tomato___Late_blight,rs_late.b 5009,33.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\023315df-8824-4760-9480-4dca3a023931___GHLB2 Leaf 8719.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6592,20.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\022a4dfb-84cc-45cb-81c5-a620817e31cb___Crnl_L.Mold 6926.JPG
train,Tomato___healthy,rs_hl 0004,1.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\000146ff-92a4-4db6-90ad-8fce2ae4fddd___GH_HL Leaf 259.1.JPG
test,Apple___healthy,rs_hl 8097,243.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0f33804a-5389-49cc-abb1-c414b243991b___RS_HL 7321.JPG
train,Peach___Bacterial_spot,rut._bact.s 3448,159.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\11ea164f-6126-487c-bfcc-be18b1b62f7f___Rutg._Bact.S 2159.JPG
train,Peach___Bacterial_spot,rut._bact.s 3449,159.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\11ea164f-6126-487c-bfcc-be18b1b62f7f___Rutg._Bact.S 2159.JPG
train,Apple___Apple_scab,frec_scab 3029,23.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\023123cb-7b69-4c9f-a521-766d7c8543bb___FREC_Scab 3487.JPG
train,Apple___Apple_scab,frec_scab 3028,23.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\023123cb-7b69-4c9f-a521-766d7c8543bb___FREC_Scab 3487.JPG
train,Peach___Bacterial_spot,rut._bact.s 3440,158.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04158c05-5a58-4b81-97db-578e98cc992c___Rutg._Bact.S 1870.JPG
train,Peach___Bacterial_spot,rut._bact.s 3441,158.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04158c05-5a58-4b81-97db-578e98cc992c___Rutg._Bact.S 1870.JPG
val,Peach___Bacterial_spot,rut._bact.s 3442,158.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04158c05-5a58-4b81-97db-578e98cc992c___Rutg._Bact.S 1870.JPG
val,Peach___Bacterial_spot,rut._bact.s 3443,158.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04158c05-5a58-4b81-97db-578e98cc992c___Rutg._Bact.S 1870.JPG
train,Peach___Bacterial_spot,rut._bact.s 3444,158.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04158c05-5a58-4b81-97db-578e98cc992c___Rutg._Bact.S 1870.JPG
test,Apple___Apple_scab,frec_scab 3020,21.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\023123cb-7b69-4c9f-a521-766d7c8543bb___FREC_Scab 3487.JPG
train,Peach___Bacterial_spot,rut._bact.s 3446,159.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\11ea164f-6126-487c-bfcc-be18b1b62f7f___Rutg._Bact.S 2159.JPG
train,Peach___Bacterial_spot,rut._bact.s 3447,159.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\11ea164f-6126-487c-bfcc-be18b1b62f7f___Rutg._Bact.S 2159.JPG
test,Grape___Black_rot,fam_b.rot 3269,179.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\190ae3d6-39ce-4512-818d-3feef7802d8a___FAM_B.Rot 3179.JPG
test,Grape___Black_rot,fam_b.rot 0758,109.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\24946c4f-660a-4595-9196-4febfaeab66f___FAM_B.Rot 5109.JPG
train,Grape___Black_rot,fam_b.rot 0754,108.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\1ec97b51-e18c-4143-9b7a-1a3ad1b71590___FAM_B.Rot 3108.JPG
test,Grape___Black_rot,fam_b.rot 0755,108.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\1ec97b51-e18c-4143-9b7a-1a3ad1b71590___FAM_B.Rot 3108.JPG
train,Grape___Black_rot,fam_b.rot 0756,108.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\1ec97b51-e18c-4143-9b7a-1a3ad1b71590___FAM_B.Rot 3108.JPG
train,Grape___Black_rot,fam_b.rot 0750,107.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\02a1df6c-97ec-41d4-b00c-9510741a39dc___FAM_B.Rot 0552.JPG
train,Grape___Black_rot,fam_b.rot 0751,107.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\02a1df6c-97ec-41d4-b00c-9510741a39dc___FAM_B.Rot 0552.JPG
test,Grape___Black_rot,fam_b.rot 0752,107.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\02a1df6c-97ec-41d4-b00c-9510741a39dc___FAM_B.Rot 0552.JPG
train,Grape___Black_rot,fam_b.rot 0753,108.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\1ec97b51-e18c-4143-9b7a-1a3ad1b71590___FAM_B.Rot 3108.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6822,64.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\02415b3d-2ba8-4654-8398-a480ad901bbf___Crnl_L.Mold 8645.JPG
test,Tomato___Leaf_Mold,crnl_l.mold 6823,64.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\02415b3d-2ba8-4654-8398-a480ad901bbf___Crnl_L.Mold 8645.JPG
train,Apple___Black_rot,jr_frge.s 2974,20.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Black_rot\073553c2-0e42-4c86-b929-b2201f3f7756___JR_FrgE.S 2819.JPG
train,Apple___Black_rot,jr_frge.s 2975,20.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Black_rot\073553c2-0e42-4c86-b929-b2201f3f7756___JR_FrgE.S 2819.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6826,65.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\02415b3d-2ba8-4654-8398-a480ad901bbf___Crnl_L.Mold 8645.JPG
train,Apple___healthy,rs_hl 8089,242.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0580ddaa-0221-4adc-8b64-8ce1842f5f07___RS_HL 6242.JPG
val,Tomato___Leaf_Mold,crnl_l.mold 6824,65.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\02415b3d-2ba8-4654-8398-a480ad901bbf___Crnl_L.Mold 8645.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6825,65.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\02415b3d-2ba8-4654-8398-a480ad901bbf___Crnl_L.Mold 8645.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6828,65.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\02415b3d-2ba8-4654-8398-a480ad901bbf___Crnl_L.Mold 8645.JPG
train,Apple___Black_rot,jr_frge.s 2978,21.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Black_rot\02168189-aa75-4284-a7f0-8ca5901ea783___JR_FrgE.S 2948.JPG
train,Apple___Black_rot,jr_frge.s 2979,21.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Black_rot\02168189-aa75-4284-a7f0-8ca5901ea783___JR_FrgE.S 2948.JPG
train,Peach___healthy,rutg._hl 2434,7.0,C:\Datasets\PlantVillage-official\raw\color\Peach___healthy\017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG
test,Tomato___Late_blight,rs_late.b 6039,124.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\57e8eac3-bf54-463c-a3d7-6ef04ae0a8dc___GHLB2 Leaf 124.3.JPG
train,Tomato___Late_blight,rs_late.b 6038,124.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\57e8eac3-bf54-463c-a3d7-6ef04ae0a8dc___GHLB2 Leaf 124.3.JPG
test,Tomato___Late_blight,rs_late.b 6034,124.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\57e8eac3-bf54-463c-a3d7-6ef04ae0a8dc___GHLB2 Leaf 124.3.JPG
val,Tomato___Late_blight,rs_late.b 6037,124.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\57e8eac3-bf54-463c-a3d7-6ef04ae0a8dc___GHLB2 Leaf 124.3.JPG
train,Tomato___Late_blight,rs_late.b 6030,123.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\123c4b62-8641-4d88-b8cd-1c2e24a6c3a5___GHLB_PS Leaf 26.2 Day 13.jpg
train,Tomato___Late_blight,rs_late.b 6032,123.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\123c4b62-8641-4d88-b8cd-1c2e24a6c3a5___GHLB_PS Leaf 26.2 Day 13.jpg
train,Tomato___healthy,rs_hl 9665,169.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\15cae3c8-6843-49d1-8da6-33bd014f05ce___GH_HL Leaf 169.JPG
train,Tomato___healthy,rs_hl 9664,169.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\15cae3c8-6843-49d1-8da6-33bd014f05ce___GH_HL Leaf 169.JPG
train,Tomato___healthy,rs_hl 9667,170.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\01700b46-3800-46c6-ab81-09a5f50af525___RS_HL 0108.JPG
train,Tomato___healthy,rs_hl 9666,170.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\01700b46-3800-46c6-ab81-09a5f50af525___RS_HL 0108.JPG
train,Tomato___healthy,rs_hl 9661,168.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\1dffd343-4634-4b33-95f4-eecc755aec8f___GH_HL Leaf 168.JPG
train,Tomato___healthy,rs_hl 9660,168.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\1dffd343-4634-4b33-95f4-eecc755aec8f___GH_HL Leaf 168.JPG
train,Tomato___healthy,rs_hl 9663,169.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\15cae3c8-6843-49d1-8da6-33bd014f05ce___GH_HL Leaf 169.JPG
train,Tomato___healthy,rs_hl 9662,169.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\15cae3c8-6843-49d1-8da6-33bd014f05ce___GH_HL Leaf 169.JPG
train,Tomato___healthy,rs_hl 9669,170.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\01700b46-3800-46c6-ab81-09a5f50af525___RS_HL 0108.JPG
train,Tomato___healthy,rs_hl 9668,170.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\01700b46-3800-46c6-ab81-09a5f50af525___RS_HL 0108.JPG
train,Tomato___Early_blight,rs_erly.b 9597,244.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\24455ffa-8700-475c-8b4e-a7775f40ad3f___RS_Erly.B 8365.JPG
val,Tomato___Early_blight,rs_erly.b 9596,244.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\24455ffa-8700-475c-8b4e-a7775f40ad3f___RS_Erly.B 8365.JPG
test,Tomato___Early_blight,rs_erly.b 9595,244.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\24455ffa-8700-475c-8b4e-a7775f40ad3f___RS_Erly.B 8365.JPG
test,Tomato___Early_blight,rs_erly.b 9594,244.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\24455ffa-8700-475c-8b4e-a7775f40ad3f___RS_Erly.B 8365.JPG
test,Tomato___Early_blight,rs_erly.b 9593,243.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\089243e5-f319-4ed2-b10c-603328ff4143___RS_Erly.B 9428.JPG
train,Tomato___Early_blight,rs_erly.b 9592,243.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\089243e5-f319-4ed2-b10c-603328ff4143___RS_Erly.B 9428.JPG
train,Tomato___Early_blight,rs_erly.b 9591,243.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\089243e5-f319-4ed2-b10c-603328ff4143___RS_Erly.B 9428.JPG
train,Tomato___Early_blight,rs_erly.b 9590,243.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\089243e5-f319-4ed2-b10c-603328ff4143___RS_Erly.B 9428.JPG
train,Tomato___Early_blight,rs_erly.b 9599,245.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\2245fdf5-3ff5-4624-9797-0b65bcc6cf73___RS_Erly.B 6358.JPG
train,Tomato___Early_blight,rs_erly.b 9598,245.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\2245fdf5-3ff5-4624-9797-0b65bcc6cf73___RS_Erly.B 6358.JPG
train,Grape___Black_rot,fam_b.rot 3348,199.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\59c05cb2-313c-41ac-a9bf-d7469bfa3199___FAM_B.Rot 0375.JPG
val,Tomato___Leaf_Mold,crnl_l.mold 8768,160.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\0160c3b5-d89e-40e5-a313-49ae1524040a___Crnl_L.Mold 6823.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 8766,160.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\0160c3b5-d89e-40e5-a313-49ae1524040a___Crnl_L.Mold 6823.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 8765,159.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\3868a159-b5df-49d2-a689-1181ee1007dc___Crnl_L.Mold 8720.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 8764,159.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\3868a159-b5df-49d2-a689-1181ee1007dc___Crnl_L.Mold 8720.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 8762,159.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\3868a159-b5df-49d2-a689-1181ee1007dc___Crnl_L.Mold 8720.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 8761,159.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\3868a159-b5df-49d2-a689-1181ee1007dc___Crnl_L.Mold 8720.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 8760,158.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\158d72b9-7f14-4466-9b20-13909636294f___Crnl_L.Mold 8829.JPG
train,Peach___Bacterial_spot,rut._bact.s 1109,62.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00e6ad4a-5a62-48d7-ac68-9c0b8ec87f5f___Rut._Bact.S 1472.JPG
test,Peach___Bacterial_spot,rut._bact.s 1108,62.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00e6ad4a-5a62-48d7-ac68-9c0b8ec87f5f___Rut._Bact.S 1472.JPG
train,Peach___Bacterial_spot,rut._bact.s 1107,62.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00e6ad4a-5a62-48d7-ac68-9c0b8ec87f5f___Rut._Bact.S 1472.JPG
test,Peach___Bacterial_spot,rut._bact.s 1106,62.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00e6ad4a-5a62-48d7-ac68-9c0b8ec87f5f___Rut._Bact.S 1472.JPG
test,Peach___Bacterial_spot,rut._bact.s 1105,62.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00e6ad4a-5a62-48d7-ac68-9c0b8ec87f5f___Rut._Bact.S 1472.JPG
val,Peach___Bacterial_spot,rut._bact.s 1104,61.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01876b18-5738-4b4a-bca1-c89dcbe6ca61___Rut._Bact.S 1207.JPG
train,Peach___Bacterial_spot,rut._bact.s 1103,61.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01876b18-5738-4b4a-bca1-c89dcbe6ca61___Rut._Bact.S 1207.JPG
val,Peach___Bacterial_spot,rut._bact.s 1102,61.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01876b18-5738-4b4a-bca1-c89dcbe6ca61___Rut._Bact.S 1207.JPG
test,Peach___Bacterial_spot,rut._bact.s 1101,61.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01876b18-5738-4b4a-bca1-c89dcbe6ca61___Rut._Bact.S 1207.JPG
test,Peach___Bacterial_spot,rut._bact.s 1100,61.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01876b18-5738-4b4a-bca1-c89dcbe6ca61___Rut._Bact.S 1207.JPG
val,Tomato___healthy,rs_hl 0103,26.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\017a4026-813a-4983-887a-4052bb78c397___RS_HL 0218.JPG
test,Peach___Bacterial_spot,rutg._bact.s 1787,264.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\11fbaca0-eeaa-40fe-a867-e7ab2645cce8___Rut._Bact.S 1532.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1786,264.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\11fbaca0-eeaa-40fe-a867-e7ab2645cce8___Rut._Bact.S 1532.JPG
test,Peach___Bacterial_spot,rutg._bact.s 1785,263.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\1df78012-4b87-40f4-bfa1-b868465c0b4d___Rut._Bact.S 1263.JPG
val,Peach___Bacterial_spot,rutg._bact.s 1784,263.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\1df78012-4b87-40f4-bfa1-b868465c0b4d___Rut._Bact.S 1263.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1783,263.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\1df78012-4b87-40f4-bfa1-b868465c0b4d___Rut._Bact.S 1263.JPG
val,Peach___Bacterial_spot,rutg._bact.s 1782,263.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\1df78012-4b87-40f4-bfa1-b868465c0b4d___Rut._Bact.S 1263.JPG
train,Tomato___Early_blight,rs_erly.b 8318,170.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\51708fa7-4619-4957-bfc6-8e422ee23a99___RS_Erly.B 7630.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1780,263.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\1df78012-4b87-40f4-bfa1-b868465c0b4d___Rut._Bact.S 1263.JPG
test,Tomato___Early_blight,rs_erly.b 8317,170.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\51708fa7-4619-4957-bfc6-8e422ee23a99___RS_Erly.B 7630.JPG
train,Tomato___Early_blight,rs_erly.b 8315,170.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\51708fa7-4619-4957-bfc6-8e422ee23a99___RS_Erly.B 7630.JPG
train,Tomato___Early_blight,rs_erly.b 8313,169.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\18d8f15c-4948-4506-ae09-54169f95cf36___RS_Erly.B 7496.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1789,264.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\11fbaca0-eeaa-40fe-a867-e7ab2645cce8___Rut._Bact.S 1532.JPG
val,Peach___Bacterial_spot,rutg._bact.s 1788,264.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\11fbaca0-eeaa-40fe-a867-e7ab2645cce8___Rut._Bact.S 1532.JPG
test,Peach___Bacterial_spot,rutg._bact.s 1259,196.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00f87dfc-bf6c-481e-9022-bfb98224d4b7___Rutg._Bact.S 1965.JPG
val,Peach___Bacterial_spot,rutg._bact.s 1258,196.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00f87dfc-bf6c-481e-9022-bfb98224d4b7___Rutg._Bact.S 1965.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1255,196.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00f87dfc-bf6c-481e-9022-bfb98224d4b7___Rutg._Bact.S 1965.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1254,196.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00f87dfc-bf6c-481e-9022-bfb98224d4b7___Rutg._Bact.S 1965.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1257,196.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00f87dfc-bf6c-481e-9022-bfb98224d4b7___Rutg._Bact.S 1965.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1256,196.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00f87dfc-bf6c-481e-9022-bfb98224d4b7___Rutg._Bact.S 1965.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1251,195.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\002eddd0-b6b3-474c-be08-423e53e24f82___Rutg._Bact.S 1955.JPG
val,Peach___Bacterial_spot,rutg._bact.s 1250,195.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\002eddd0-b6b3-474c-be08-423e53e24f82___Rutg._Bact.S 1955.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1253,195.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\002eddd0-b6b3-474c-be08-423e53e24f82___Rutg._Bact.S 1955.JPG
val,Peach___Bacterial_spot,rutg._bact.s 1252,195.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\002eddd0-b6b3-474c-be08-423e53e24f82___Rutg._Bact.S 1955.JPG
train,Apple___healthy,rs_hl 5708,12.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\010125c0-e6f2-4f3d-b469-dd98ffecbb01___RS_HL 7948.JPG
test,Apple___healthy,rs_hl 5709,12.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\010125c0-e6f2-4f3d-b469-dd98ffecbb01___RS_HL 7948.JPG
test,Apple___healthy,rs_hl 5706,12.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\010125c0-e6f2-4f3d-b469-dd98ffecbb01___RS_HL 7948.JPG
val,Apple___healthy,rs_hl 5707,12.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\010125c0-e6f2-4f3d-b469-dd98ffecbb01___RS_HL 7948.JPG
train,Apple___healthy,rs_hl 5704,11.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\011d02f3-5c3c-4484-a384-b1a0a0dbdec1___RS_HL 7544.JPG
test,Apple___healthy,rs_hl 5705,11.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\011d02f3-5c3c-4484-a384-b1a0a0dbdec1___RS_HL 7544.JPG
test,Apple___healthy,rs_hl 5702,11.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\011d02f3-5c3c-4484-a384-b1a0a0dbdec1___RS_HL 7544.JPG
train,Apple___healthy,rs_hl 5703,11.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\011d02f3-5c3c-4484-a384-b1a0a0dbdec1___RS_HL 7544.JPG
train,Apple___healthy,rs_hl 5700,11.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\011d02f3-5c3c-4484-a384-b1a0a0dbdec1___RS_HL 7544.JPG
train,Apple___healthy,rs_hl 5701,11.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\011d02f3-5c3c-4484-a384-b1a0a0dbdec1___RS_HL 7544.JPG
train,Apple___healthy,rs_hl 7630,180.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\133aae4b-64c8-4def-8f1d-cdc4e1bb73a7___RS_HL 6180.JPG
train,Apple___healthy,rs_hl 7631,181.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0181db4e-718e-41bc-b6ed-92863471fa85___RS_HL 5941.JPG
train,Apple___healthy,rs_hl 7632,181.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0181db4e-718e-41bc-b6ed-92863471fa85___RS_HL 5941.JPG
train,Apple___healthy,rs_hl 7633,181.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0181db4e-718e-41bc-b6ed-92863471fa85___RS_HL 5941.JPG
train,Apple___healthy,rs_hl 7634,181.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0181db4e-718e-41bc-b6ed-92863471fa85___RS_HL 5941.JPG
test,Apple___healthy,rs_hl 7635,181.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0181db4e-718e-41bc-b6ed-92863471fa85___RS_HL 5941.JPG
val,Apple___healthy,rs_hl 7636,181.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0181db4e-718e-41bc-b6ed-92863471fa85___RS_HL 5941.JPG
train,Apple___healthy,rs_hl 7637,182.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\234fbf88-be8a-4b45-a93d-493b6e83215c___RS_HL 8182.JPG
train,Apple___healthy,rs_hl 7638,182.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\234fbf88-be8a-4b45-a93d-493b6e83215c___RS_HL 8182.JPG
test,Apple___healthy,rs_hl 7639,182.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\234fbf88-be8a-4b45-a93d-493b6e83215c___RS_HL 8182.JPG
train,Apple___Cedar_apple_rust,frec_c.rust 0225,12.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Cedar_apple_rust\072f23fb-0b1a-43b9-a548-3981120ff33c___FREC_C.Rust 0133.JPG
